Player	rawDistanceSocre	distanceScore	task3Duration	isOutsideLane	isTimeout	hasCollided	hasExceededSpeedLimit	hasFinishedTask1	hasFinishedTask2	hasFinishedTask3
20230820063115_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.3_0.3.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820063838_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.3_0.3.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820064602_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.3_0.3.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820065228_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.4_0.4.patch	116.279	116.279	147.199	true	false	false	false	true	true	false
20230820065951_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.4_0.4.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820070714_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.4_0.4.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820071438_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.4_0.4.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820072201_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.4_0.4.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820072925_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.4_0.4.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820073648_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.4_0.4.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820074243_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable.patch	43.2899	43.2899	15.1997	false	false	true	false	true	true	false
20230820075007_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820075730_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820080312_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable.patch	117.882	117.882	64.5999	true	false	true	false	true	true	false
20230820080855_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable.patch	118.262	118.262	74.9999	false	false	true	false	true	true	false
20230820081618_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820082341_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820082937_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5_0.5.patch	117.418	117.418	69.0005	true	false	false	false	true	true	false
20230820083519_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5_0.5.patch	116.936	116.936	64.6	true	false	false	false	true	true	false
20230820084243_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5_0.5.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820085006_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5_0.5.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820085730_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5_0.5.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820090453_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5_0.5.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820091216_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5_0.5.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820091811_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.6_0.6.patch	117.68	117.68	70.999	true	false	false	false	true	true	false
20230820092535_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.6_0.6.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820093117_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.6_0.6.patch	117.875	117.875	66.3995	true	false	true	false	true	true	false
20230820093841_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.6_0.6.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820094604_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.6_0.6.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820095328_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.6_0.6.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820100051_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.6_0.6.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820100647_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.7_0.7.patch	117.906	117.906	65.1991	false	false	true	false	true	true	false
20230820101229_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.7_0.7.patch	117.868	117.868	72.1998	false	false	true	false	true	true	false
20230820101953_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.7_0.7.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820102716_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.7_0.7.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820103439_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.7_0.7.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820104203_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.7_0.7.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820104926_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.7_0.7.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820105703_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_jerkfilteredjerk100.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820110426_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_jerkfilteredjerk100.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820111150_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_jerkfilteredjerk100.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820111913_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_jerkfilteredjerk100.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820112636_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_jerkfilteredjerk100.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820113400_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_jerkfilteredjerk100.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820114123_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_jerkfilteredjerk100.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820114900_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230820115623_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821120346_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821121110_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821121833_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821122416_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0.patch	117.979	117.979	71.4002	false	false	true	false	true	true	false
20230821123139_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821123915_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821124638_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821125402_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821010125_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821010708_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit.patch	90.9726	90.9726	45.3999	true	false	false	false	true	true	false
20230821011431_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821012014_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit.patch	90.9828	90.9828	56.7992	true	false	false	false	true	true	false
20230821012609_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit_pathsmoothingtrue.patch	43.2744	43.2744	14.3999	false	false	true	false	true	true	false
20230821013152_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit_pathsmoothingtrue.patch	43.3705	43.3705	29.9999	false	false	true	false	true	true	false
20230821013916_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit_pathsmoothingtrue.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821014639_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit_pathsmoothingtrue.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821015402_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit_pathsmoothingtrue.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821015945_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit_pathsmoothingtrue.patch	75.4184	75.4184	43.1997	false	false	true	false	true	true	false
20230821020527_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.0_detectionarea2.0_purepursuit_pathsmoothingtrue.patch	53.1404	53.1404	18.6	false	false	true	false	true	true	false
20230821021303_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821021846_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	90.8046	90.8046	48.1997	true	false	false	false	true	true	false
20230821022609_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821023333_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821023915_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	53.1079	53.1079	22.2102	false	false	true	false	true	true	false
20230821024639_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821025402_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea-0.8_detectionarea2.0_purepursuit.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821030138_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable_jerkfiltered.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821030721_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable_jerkfiltered.patch	43.0715	43.0715	23.9999	false	false	true	false	true	true	false
20230821031444_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable_jerkfiltered.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821032208_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable_jerkfiltered.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821032931_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable_jerkfiltered.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821033655_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable_jerkfiltered.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821034419_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.5.0.5_pathsmoothingenable_jerkfiltered.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821035156_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.8_0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821035919_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.8_0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821040643_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.8_0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821041406_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.8_0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821041949_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.8_0.8.patch	88.9663	88.9663	54.0004	true	false	false	false	true	true	false
20230821042713_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.8_0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821043436_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.8_0.8.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821044213_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.9_0.9.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821044937_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.9_0.9.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821045700_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.9_0.9.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821050243_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.9_0.9.patch	89.0006	89.0006	47.5995	true	false	false	false	true	true	false
20230821051007_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.9_0.9.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821051550_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.9_0.9.patch	118.102	118.102	65.5999	false	false	true	false	true	true	false
20230821052132_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-0.9_0.9.patch	118.164	118.164	68.0016	false	false	true	false	true	true	false
20230821052908_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-1.0_1.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821053632_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-1.0_1.0.patch	-1	-1	-1	false	false	false	false	false	false	false
20230821054215_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-1.0_1.0.patch	118.544	118.544	69.4	false	false	true	false	true	true	false
20230821054938_seigot_main_20230819_tamani-souha_v4_acc_jerk2_leftdrivablebound_collisionbuffer0.1_motionvelocitysmootherparamv1_holdstopdistance_and_min_longitudinal_margin5.5_drivablearea_-1.0_1.0.patch	-1	-1	-1	false	false	false	false	false	false	false
